,date,end_id,amount
24906,2017-07-11,Cluster 13,151
24907,2017-07-11,Cluster 14,268
24908,2017-07-11,Cluster 15,626
24909,2017-07-11,Cluster 16,13
24910,2017-07-11,Cluster 17,173
24911,2017-07-11,Cluster 18,391
24912,2017-07-11,Cluster 19,121
24913,2017-07-11,Cluster 2,759
24914,2017-07-11,Cluster 20,126
24915,2017-07-11,Cluster 21,475
24916,2017-07-11,Cluster 22,125
24917,2017-07-11,Cluster 23,286
24918,2017-07-11,Cluster 24,53
24919,2017-07-11,Cluster 25,1655
24920,2017-07-11,Cluster 26,1159
24921,2017-07-11,Cluster 27,290
24922,2017-07-11,Cluster 28,42
24923,2017-07-11,Cluster 29,5
24924,2017-07-11,Cluster 3,681
24925,2017-07-11,Cluster 30,40
24926,2017-07-11,Cluster 31,40
24927,2017-07-11,Cluster 32,62
24928,2017-07-11,Cluster 33,42
24929,2017-07-11,Cluster 34,55
24930,2017-07-11,Cluster 35,23
24931,2017-07-11,Cluster 36,17
24932,2017-07-11,Cluster 37,21
24933,2017-07-11,Cluster 38,59
24934,2017-07-11,Cluster 39,79
24935,2017-07-11,Cluster 4,1356
24936,2017-07-11,Cluster 40,2
24937,2017-07-11,Cluster 41,7
24938,2017-07-11,Cluster 42,5
24939,2017-07-11,Cluster 43,3
24940,2017-07-11,Cluster 44,11
24941,2017-07-11,Cluster 45,3914
24942,2017-07-11,Cluster 46,6
24943,2017-07-11,Cluster 5,2262
24944,2017-07-11,Cluster 6,5711
24945,2017-07-11,Cluster 7,1163
24946,2017-07-11,Cluster 8,11493
24947,2017-07-11,Cluster 9,1732
24948,2017-07-12,Cluster 1,1192
24949,2017-07-12,Cluster 10,93
24950,2017-07-12,Cluster 11,132
24951,2017-07-12,Cluster 12,222
24952,2017-07-12,Cluster 13,135
24953,2017-07-12,Cluster 14,291
24954,2017-07-12,Cluster 15,651
24955,2017-07-12,Cluster 16,11
24956,2017-07-12,Cluster 17,160
24957,2017-07-12,Cluster 18,399
24958,2017-07-12,Cluster 19,105
24959,2017-07-12,Cluster 2,835
24960,2017-07-12,Cluster 20,93
24961,2017-07-12,Cluster 21,476
24962,2017-07-12,Cluster 22,112
24963,2017-07-12,Cluster 23,271
24964,2017-07-12,Cluster 24,52
24965,2017-07-12,Cluster 25,1930
24966,2017-07-12,Cluster 26,1275
24967,2017-07-12,Cluster 27,667
24968,2017-07-12,Cluster 28,35
24969,2017-07-12,Cluster 29,6
24970,2017-07-12,Cluster 3,666
24971,2017-07-12,Cluster 30,23
24972,2017-07-12,Cluster 31,44
24973,2017-07-12,Cluster 32,52
24974,2017-07-12,Cluster 33,46
24975,2017-07-12,Cluster 34,68
24976,2017-07-12,Cluster 35,17
24977,2017-07-12,Cluster 36,13
24978,2017-07-12,Cluster 37,22
24979,2017-07-12,Cluster 38,28
24980,2017-07-12,Cluster 39,50
24981,2017-07-12,Cluster 4,1389
24982,2017-07-12,Cluster 40,4
24983,2017-07-12,Cluster 41,6
24984,2017-07-12,Cluster 42,10
24985,2017-07-12,Cluster 43,6
24986,2017-07-12,Cluster 44,10
24987,2017-07-12,Cluster 45,3797
24988,2017-07-12,Cluster 46,8
24989,2017-07-12,Cluster 5,2305
24990,2017-07-12,Cluster 6,6153
24991,2017-07-12,Cluster 7,1240
24992,2017-07-12,Cluster 8,11432
24993,2017-07-12,Cluster 9,1890
24994,2017-07-13,Cluster 1,998
24995,2017-07-13,Cluster 10,93
24996,2017-07-13,Cluster 11,132
24997,2017-07-13,Cluster 12,177
24998,2017-07-13,Cluster 13,138
24999,2017-07-13,Cluster 14,336
25000,2017-07-13,Cluster 15,537
25001,2017-07-13,Cluster 16,14
25002,2017-07-13,Cluster 17,184
25003,2017-07-13,Cluster 18,420
25004,2017-07-13,Cluster 19,120
25005,2017-07-13,Cluster 2,894
25006,2017-07-13,Cluster 20,88
25007,2017-07-13,Cluster 21,451
25008,2017-07-13,Cluster 22,149
25009,2017-07-13,Cluster 23,221
25010,2017-07-13,Cluster 24,50
25011,2017-07-13,Cluster 25,1701
25012,2017-07-13,Cluster 26,1148
25013,2017-07-13,Cluster 27,306
25014,2017-07-13,Cluster 28,32
25015,2017-07-13,Cluster 29,5
25016,2017-07-13,Cluster 3,656
25017,2017-07-13,Cluster 30,45
25018,2017-07-13,Cluster 31,40
25019,2017-07-13,Cluster 32,67
25020,2017-07-13,Cluster 33,38
25021,2017-07-13,Cluster 34,65
25022,2017-07-13,Cluster 35,23
25023,2017-07-13,Cluster 36,19
25024,2017-07-13,Cluster 37,20
25025,2017-07-13,Cluster 38,26
25026,2017-07-13,Cluster 39,68
25027,2017-07-13,Cluster 4,1307
25028,2017-07-13,Cluster 40,2
25029,2017-07-13,Cluster 41,11
25030,2017-07-13,Cluster 42,10
25031,2017-07-13,Cluster 43,3
25032,2017-07-13,Cluster 44,4
25033,2017-07-13,Cluster 45,3499
25034,2017-07-13,Cluster 46,4
25035,2017-07-13,Cluster 5,1893
25036,2017-07-13,Cluster 6,5034
25037,2017-07-13,Cluster 7,1101
25038,2017-07-13,Cluster 8,8655
25039,2017-07-13,Cluster 9,1594
25040,2017-07-14,Cluster 1,1072
25041,2017-07-14,Cluster 10,100
25042,2017-07-14,Cluster 11,153
25043,2017-07-14,Cluster 12,214
25044,2017-07-14,Cluster 13,210
25045,2017-07-14,Cluster 14,399
25046,2017-07-14,Cluster 15,660
25047,2017-07-14,Cluster 16,28
25048,2017-07-14,Cluster 17,202
25049,2017-07-14,Cluster 18,574
25050,2017-07-14,Cluster 19,156
25051,2017-07-14,Cluster 2,1077
25052,2017-07-14,Cluster 20,108
25053,2017-07-14,Cluster 21,618
25054,2017-07-14,Cluster 22,155
25055,2017-07-14,Cluster 23,241
25056,2017-07-14,Cluster 24,45
25057,2017-07-14,Cluster 25,1731
25058,2017-07-14,Cluster 26,1036
25059,2017-07-14,Cluster 27,459
25060,2017-07-14,Cluster 28,41
25061,2017-07-14,Cluster 29,8
25062,2017-07-14,Cluster 3,956
25063,2017-07-14,Cluster 30,35
25064,2017-07-14,Cluster 31,41
25065,2017-07-14,Cluster 32,72
25066,2017-07-14,Cluster 33,37
25067,2017-07-14,Cluster 34,76
25068,2017-07-14,Cluster 35,18
25069,2017-07-14,Cluster 36,31
25070,2017-07-14,Cluster 37,29
25071,2017-07-14,Cluster 38,40
25072,2017-07-14,Cluster 39,75
25073,2017-07-14,Cluster 4,1449
25074,2017-07-14,Cluster 40,3
25075,2017-07-14,Cluster 41,9
25076,2017-07-14,Cluster 42,7
25077,2017-07-14,Cluster 43,3
25078,2017-07-14,Cluster 44,7
25079,2017-07-14,Cluster 45,3106
25080,2017-07-14,Cluster 46,5
25081,2017-07-14,Cluster 5,1956
25082,2017-07-14,Cluster 6,4641
25083,2017-07-14,Cluster 7,1285
25084,2017-07-14,Cluster 8,6596
25085,2017-07-14,Cluster 9,1382
25086,2017-07-15,Cluster 1,813
25087,2017-07-15,Cluster 10,73
25088,2017-07-15,Cluster 11,148
25089,2017-07-15,Cluster 12,133
25090,2017-07-15,Cluster 13,125
25091,2017-07-15,Cluster 14,301
25092,2017-07-15,Cluster 15,515
25093,2017-07-15,Cluster 16,10
25094,2017-07-15,Cluster 17,174
25095,2017-07-15,Cluster 18,497
25096,2017-07-15,Cluster 19,126
25097,2017-07-15,Cluster 2,979
25098,2017-07-15,Cluster 20,82
25099,2017-07-15,Cluster 21,459
25100,2017-07-15,Cluster 22,156
25101,2017-07-15,Cluster 23,238
25102,2017-07-15,Cluster 24,42
25103,2017-07-15,Cluster 25,1092
25104,2017-07-15,Cluster 26,411
25105,2017-07-15,Cluster 27,171
25106,2017-07-15,Cluster 28,23
25107,2017-07-15,Cluster 29,6
25108,2017-07-15,Cluster 3,865
25109,2017-07-15,Cluster 30,29
25110,2017-07-15,Cluster 31,47
25111,2017-07-15,Cluster 32,50
25112,2017-07-15,Cluster 33,39
25113,2017-07-15,Cluster 34,48
25114,2017-07-15,Cluster 35,18
25115,2017-07-15,Cluster 36,25
25116,2017-07-15,Cluster 37,24
25117,2017-07-15,Cluster 38,25
25118,2017-07-15,Cluster 39,60
25119,2017-07-15,Cluster 4,1038
25120,2017-07-15,Cluster 41,9
25121,2017-07-15,Cluster 42,1
25122,2017-07-15,Cluster 43,4
25123,2017-07-15,Cluster 44,13
25124,2017-07-15,Cluster 45,1782
25125,2017-07-15,Cluster 46,8
25126,2017-07-15,Cluster 5,1071
25127,2017-07-15,Cluster 6,2150
25128,2017-07-15,Cluster 7,934
25129,2017-07-15,Cluster 8,3308
25130,2017-07-15,Cluster 9,655
25131,2017-07-16,Cluster 1,717
25132,2017-07-16,Cluster 10,58
25133,2017-07-16,Cluster 11,73
25134,2017-07-16,Cluster 12,123
25135,2017-07-16,Cluster 13,81
25136,2017-07-16,Cluster 14,253
25137,2017-07-16,Cluster 15,512
25138,2017-07-16,Cluster 16,11
25139,2017-07-16,Cluster 17,138
25140,2017-07-16,Cluster 18,455
25141,2017-07-16,Cluster 19,87
25142,2017-07-16,Cluster 2,1018
25143,2017-07-16,Cluster 20,68
25144,2017-07-16,Cluster 21,363
25145,2017-07-16,Cluster 22,92
25146,2017-07-16,Cluster 23,153
25147,2017-07-16,Cluster 24,26
25148,2017-07-16,Cluster 25,863
25149,2017-07-16,Cluster 26,299
25150,2017-07-16,Cluster 27,115
25151,2017-07-16,Cluster 28,8
25152,2017-07-16,Cluster 3,676
25153,2017-07-16,Cluster 30,21
25154,2017-07-16,Cluster 31,25
25155,2017-07-16,Cluster 32,31
25156,2017-07-16,Cluster 33,27
25157,2017-07-16,Cluster 34,42
25158,2017-07-16,Cluster 35,8
25159,2017-07-16,Cluster 36,12
25160,2017-07-16,Cluster 37,16
25161,2017-07-16,Cluster 38,24
25162,2017-07-16,Cluster 39,25
25163,2017-07-16,Cluster 4,768
25164,2017-07-16,Cluster 40,4
25165,2017-07-16,Cluster 41,11
25166,2017-07-16,Cluster 42,1
25167,2017-07-16,Cluster 43,1
25168,2017-07-16,Cluster 44,4
25169,2017-07-16,Cluster 45,1175
25170,2017-07-16,Cluster 46,4
25171,2017-07-16,Cluster 5,851
25172,2017-07-16,Cluster 6,1791
25173,2017-07-16,Cluster 7,807
25174,2017-07-16,Cluster 8,2530
25175,2017-07-16,Cluster 9,465
25176,2017-07-17,Cluster 1,820
25177,2017-07-17,Cluster 10,69
25178,2017-07-17,Cluster 11,121
25179,2017-07-17,Cluster 12,148
25180,2017-07-17,Cluster 13,135
25181,2017-07-17,Cluster 14,241
25182,2017-07-17,Cluster 15,525
25183,2017-07-17,Cluster 16,11
25184,2017-07-17,Cluster 17,158
25185,2017-07-17,Cluster 18,389
25186,2017-07-17,Cluster 19,116
25187,2017-07-17,Cluster 2,717
25188,2017-07-17,Cluster 20,101
25189,2017-07-17,Cluster 21,449
25190,2017-07-17,Cluster 22,122
25191,2017-07-17,Cluster 23,187
25192,2017-07-17,Cluster 24,41
25193,2017-07-17,Cluster 25,1312
25194,2017-07-17,Cluster 26,894
25195,2017-07-17,Cluster 27,194
25196,2017-07-17,Cluster 28,30
25197,2017-07-17,Cluster 29,3
25198,2017-07-17,Cluster 3,495
25199,2017-07-17,Cluster 30,36
25200,2017-07-17,Cluster 31,35
25201,2017-07-17,Cluster 32,54
25202,2017-07-17,Cluster 33,42
25203,2017-07-17,Cluster 34,57
25204,2017-07-17,Cluster 35,21
25205,2017-07-17,Cluster 36,14
25206,2017-07-17,Cluster 37,17
25207,2017-07-17,Cluster 38,36
25208,2017-07-17,Cluster 39,55
25209,2017-07-17,Cluster 4,1042
25210,2017-07-17,Cluster 40,2
25211,2017-07-17,Cluster 41,8
25212,2017-07-17,Cluster 42,11
25213,2017-07-17,Cluster 43,6
25214,2017-07-17,Cluster 44,11
25215,2017-07-17,Cluster 45,2627
25216,2017-07-17,Cluster 46,5
25217,2017-07-17,Cluster 5,1699
25218,2017-07-17,Cluster 6,4132
25219,2017-07-17,Cluster 7,819
25220,2017-07-17,Cluster 8,5861
25221,2017-07-17,Cluster 9,1160
25222,2017-07-18,Cluster 1,987
25223,2017-07-18,Cluster 10,84
25224,2017-07-18,Cluster 11,140
25225,2017-07-18,Cluster 12,199
25226,2017-07-18,Cluster 13,153
25227,2017-07-18,Cluster 14,351
25228,2017-07-18,Cluster 15,663
25229,2017-07-18,Cluster 16,16
25230,2017-07-18,Cluster 17,157
25231,2017-07-18,Cluster 18,445
25232,2017-07-18,Cluster 19,117
25233,2017-07-18,Cluster 2,773
25234,2017-07-18,Cluster 20,122
25235,2017-07-18,Cluster 21,482
25236,2017-07-18,Cluster 22,105
25237,2017-07-18,Cluster 23,255
25238,2017-07-18,Cluster 24,35
25239,2017-07-18,Cluster 25,1822
25240,2017-07-18,Cluster 26,1364
25241,2017-07-18,Cluster 27,294
25242,2017-07-18,Cluster 28,26
25243,2017-07-18,Cluster 29,7
25244,2017-07-18,Cluster 3,626
25245,2017-07-18,Cluster 30,25
25246,2017-07-18,Cluster 31,31
25247,2017-07-18,Cluster 32,65
25248,2017-07-18,Cluster 33,32
25249,2017-07-18,Cluster 34,49
25250,2017-07-18,Cluster 35,21
25251,2017-07-18,Cluster 36,16
25252,2017-07-18,Cluster 37,24
25253,2017-07-18,Cluster 38,35
25254,2017-07-18,Cluster 39,50
25255,2017-07-18,Cluster 4,1296
25256,2017-07-18,Cluster 40,1
25257,2017-07-18,Cluster 41,4
25258,2017-07-18,Cluster 42,5
25259,2017-07-18,Cluster 43,2
25260,2017-07-18,Cluster 44,11
25261,2017-07-18,Cluster 45,3877
25262,2017-07-18,Cluster 46,6
25263,2017-07-18,Cluster 5,2023
25264,2017-07-18,Cluster 6,5309
25265,2017-07-18,Cluster 7,1044
25266,2017-07-18,Cluster 8,8587
25267,2017-07-18,Cluster 9,1739
25268,2017-07-19,Cluster 1,1051
25269,2017-07-19,Cluster 10,98
25270,2017-07-19,Cluster 11,158
25271,2017-07-19,Cluster 12,221
25272,2017-07-19,Cluster 13,180
25273,2017-07-19,Cluster 14,320
25274,2017-07-19,Cluster 15,745
25275,2017-07-19,Cluster 16,18
25276,2017-07-19,Cluster 17,183
25277,2017-07-19,Cluster 18,395
25278,2017-07-19,Cluster 19,109
25279,2017-07-19,Cluster 2,828
25280,2017-07-19,Cluster 20,133
25281,2017-07-19,Cluster 21,453
25282,2017-07-19,Cluster 22,138
25283,2017-07-19,Cluster 23,294
25284,2017-07-19,Cluster 24,46
25285,2017-07-19,Cluster 25,1911
25286,2017-07-19,Cluster 26,1626
25287,2017-07-19,Cluster 27,288
25288,2017-07-19,Cluster 28,23
25289,2017-07-19,Cluster 29,5
25290,2017-07-19,Cluster 3,693
25291,2017-07-19,Cluster 30,31
25292,2017-07-19,Cluster 31,38
25293,2017-07-19,Cluster 32,60
25294,2017-07-19,Cluster 33,42
25295,2017-07-19,Cluster 34,52
25296,2017-07-19,Cluster 35,17
25297,2017-07-19,Cluster 36,18
25298,2017-07-19,Cluster 37,22
25299,2017-07-19,Cluster 38,32
25300,2017-07-19,Cluster 39,56
25301,2017-07-19,Cluster 4,1311
25302,2017-07-19,Cluster 40,4
25303,2017-07-19,Cluster 41,15
25304,2017-07-19,Cluster 42,8
25305,2017-07-19,Cluster 43,1
25306,2017-07-19,Cluster 44,15
25307,2017-07-19,Cluster 45,4520
25308,2017-07-19,Cluster 46,10
25309,2017-07-19,Cluster 5,2142
25310,2017-07-19,Cluster 6,5724
25311,2017-07-19,Cluster 7,1041
25312,2017-07-19,Cluster 8,8864
25313,2017-07-19,Cluster 9,1940
25314,2017-07-20,Cluster 1,1061
25315,2017-07-20,Cluster 10,118
25316,2017-07-20,Cluster 11,151
25317,2017-07-20,Cluster 12,220
25318,2017-07-20,Cluster 13,143
25319,2017-07-20,Cluster 14,340
25320,2017-07-20,Cluster 15,677
25321,2017-07-20,Cluster 16,16
25322,2017-07-20,Cluster 17,184
25323,2017-07-20,Cluster 18,443
25324,2017-07-20,Cluster 19,114
25325,2017-07-20,Cluster 2,926
25326,2017-07-20,Cluster 20,101
25327,2017-07-20,Cluster 21,447
25328,2017-07-20,Cluster 22,123
25329,2017-07-20,Cluster 23,225
25330,2017-07-20,Cluster 24,48
25331,2017-07-20,Cluster 25,1962
25332,2017-07-20,Cluster 26,1259
25333,2017-07-20,Cluster 27,282
25334,2017-07-20,Cluster 28,27
25335,2017-07-20,Cluster 29,9
25336,2017-07-20,Cluster 3,763
25337,2017-07-20,Cluster 30,32
25338,2017-07-20,Cluster 31,33
25339,2017-07-20,Cluster 32,53
25340,2017-07-20,Cluster 33,38
25341,2017-07-20,Cluster 34,45
25342,2017-07-20,Cluster 35,16
25343,2017-07-20,Cluster 36,17
25344,2017-07-20,Cluster 37,19
25345,2017-07-20,Cluster 38,28
25346,2017-07-20,Cluster 39,83
25347,2017-07-20,Cluster 4,1401
25348,2017-07-20,Cluster 40,1
25349,2017-07-20,Cluster 41,17
25350,2017-07-20,Cluster 42,21
25351,2017-07-20,Cluster 43,5
25352,2017-07-20,Cluster 44,10
25353,2017-07-20,Cluster 45,4115
25354,2017-07-20,Cluster 46,7
25355,2017-07-20,Cluster 5,2143
25356,2017-07-20,Cluster 6,5574
25357,2017-07-20,Cluster 7,1099
25358,2017-07-20,Cluster 8,8139
25359,2017-07-20,Cluster 9,1706
25360,2017-07-21,Cluster 1,998
25361,2017-07-21,Cluster 10,106
25362,2017-07-21,Cluster 11,156
25363,2017-07-21,Cluster 12,208
25364,2017-07-21,Cluster 13,169
25365,2017-07-21,Cluster 14,348
25366,2017-07-21,Cluster 15,612
25367,2017-07-21,Cluster 16,21
25368,2017-07-21,Cluster 17,187
25369,2017-07-21,Cluster 18,542
25370,2017-07-21,Cluster 19,152
25371,2017-07-21,Cluster 2,960
25372,2017-07-21,Cluster 20,97
25373,2017-07-21,Cluster 21,535
25374,2017-07-21,Cluster 22,152
25375,2017-07-21,Cluster 23,215
25376,2017-07-21,Cluster 24,49
25377,2017-07-21,Cluster 25,1648
25378,2017-07-21,Cluster 26,906
25379,2017-07-21,Cluster 27,234
25380,2017-07-21,Cluster 28,37
25381,2017-07-21,Cluster 29,4
25382,2017-07-21,Cluster 3,842
25383,2017-07-21,Cluster 30,31
25384,2017-07-21,Cluster 31,51
25385,2017-07-21,Cluster 32,66
25386,2017-07-21,Cluster 33,44
25387,2017-07-21,Cluster 34,62
25388,2017-07-21,Cluster 35,19
25389,2017-07-21,Cluster 36,18
25390,2017-07-21,Cluster 37,28
25391,2017-07-21,Cluster 38,23
25392,2017-07-21,Cluster 39,58
25393,2017-07-21,Cluster 4,1454
25394,2017-07-21,Cluster 40,5
25395,2017-07-21,Cluster 41,9
25396,2017-07-21,Cluster 42,16
25397,2017-07-21,Cluster 43,5
25398,2017-07-21,Cluster 44,7
25399,2017-07-21,Cluster 45,3146
25400,2017-07-21,Cluster 46,7
25401,2017-07-21,Cluster 5,1919
25402,2017-07-21,Cluster 6,4456
25403,2017-07-21,Cluster 7,1176
25404,2017-07-21,Cluster 8,6389
25405,2017-07-21,Cluster 9,1247
25406,2017-07-22,Cluster 1,832
25407,2017-07-22,Cluster 10,69
25408,2017-07-22,Cluster 11,101
25409,2017-07-22,Cluster 12,143
25410,2017-07-22,Cluster 13,121
25411,2017-07-22,Cluster 14,289
25412,2017-07-22,Cluster 15,506
25413,2017-07-22,Cluster 16,10
25414,2017-07-22,Cluster 17,171
25415,2017-07-22,Cluster 18,509
25416,2017-07-22,Cluster 19,115
25417,2017-07-22,Cluster 2,1087
25418,2017-07-22,Cluster 20,72
25419,2017-07-22,Cluster 21,392
25420,2017-07-22,Cluster 22,96
25421,2017-07-22,Cluster 23,226
25422,2017-07-22,Cluster 24,49
25423,2017-07-22,Cluster 25,1142
25424,2017-07-22,Cluster 26,440
25425,2017-07-22,Cluster 27,158
25426,2017-07-22,Cluster 28,15
25427,2017-07-22,Cluster 29,5
25428,2017-07-22,Cluster 3,862
25429,2017-07-22,Cluster 30,28
25430,2017-07-22,Cluster 31,25
25431,2017-07-22,Cluster 32,39
25432,2017-07-22,Cluster 33,38
25433,2017-07-22,Cluster 34,44
25434,2017-07-22,Cluster 35,13
25435,2017-07-22,Cluster 36,18
25436,2017-07-22,Cluster 37,21
25437,2017-07-22,Cluster 38,29
25438,2017-07-22,Cluster 39,35
25439,2017-07-22,Cluster 4,1166
25440,2017-07-22,Cluster 40,2
25441,2017-07-22,Cluster 41,12
25442,2017-07-22,Cluster 43,3
25443,2017-07-22,Cluster 44,3
25444,2017-07-22,Cluster 45,1797
25445,2017-07-22,Cluster 46,6
25446,2017-07-22,Cluster 5,1154
25447,2017-07-22,Cluster 6,2396
25448,2017-07-22,Cluster 7,1053
25449,2017-07-22,Cluster 8,3658
25450,2017-07-22,Cluster 9,677
25451,2017-07-23,Cluster 1,697
25452,2017-07-23,Cluster 10,58
25453,2017-07-23,Cluster 11,66
25454,2017-07-23,Cluster 12,113
25455,2017-07-23,Cluster 13,88
25456,2017-07-23,Cluster 14,231
25457,2017-07-23,Cluster 15,469
25458,2017-07-23,Cluster 16,13
25459,2017-07-23,Cluster 17,155
25460,2017-07-23,Cluster 18,482
25461,2017-07-23,Cluster 19,93
25462,2017-07-23,Cluster 2,954
25463,2017-07-23,Cluster 20,71
25464,2017-07-23,Cluster 21,317
25465,2017-07-23,Cluster 22,84
25466,2017-07-23,Cluster 23,151
25467,2017-07-23,Cluster 24,20
25468,2017-07-23,Cluster 25,850
25469,2017-07-23,Cluster 26,306
25470,2017-07-23,Cluster 27,150
25471,2017-07-23,Cluster 28,12
25472,2017-07-23,Cluster 29,3
25473,2017-07-23,Cluster 3,576
25474,2017-07-23,Cluster 30,13
25475,2017-07-23,Cluster 31,23
25476,2017-07-23,Cluster 32,22
25477,2017-07-23,Cluster 33,28
25478,2017-07-23,Cluster 34,47
25479,2017-07-23,Cluster 35,14
25480,2017-07-23,Cluster 36,6
25481,2017-07-23,Cluster 37,15
25482,2017-07-23,Cluster 38,15
25483,2017-07-23,Cluster 39,35
25484,2017-07-23,Cluster 4,717
25485,2017-07-23,Cluster 40,3
25486,2017-07-23,Cluster 41,11
25487,2017-07-23,Cluster 42,1
25488,2017-07-23,Cluster 43,3
25489,2017-07-23,Cluster 44,3
25490,2017-07-23,Cluster 45,1174
25491,2017-07-23,Cluster 46,4
25492,2017-07-23,Cluster 5,880
25493,2017-07-23,Cluster 6,1780
25494,2017-07-23,Cluster 7,797
25495,2017-07-23,Cluster 8,2485
25496,2017-07-23,Cluster 9,494
25497,2017-07-24,Cluster 1,715
25498,2017-07-24,Cluster 10,64
25499,2017-07-24,Cluster 11,102
25500,2017-07-24,Cluster 12,160
25501,2017-07-24,Cluster 13,124
25502,2017-07-24,Cluster 14,246
25503,2017-07-24,Cluster 15,416
25504,2017-07-24,Cluster 16,12
25505,2017-07-24,Cluster 17,164
25506,2017-07-24,Cluster 18,358
25507,2017-07-24,Cluster 19,114
25508,2017-07-24,Cluster 2,718
25509,2017-07-24,Cluster 20,107
25510,2017-07-24,Cluster 21,435
25511,2017-07-24,Cluster 22,109
25512,2017-07-24,Cluster 23,194
25513,2017-07-24,Cluster 24,39
25514,2017-07-24,Cluster 25,1233
25515,2017-07-24,Cluster 26,827
25516,2017-07-24,Cluster 27,200
25517,2017-07-24,Cluster 28,23
25518,2017-07-24,Cluster 29,4
25519,2017-07-24,Cluster 3,513
25520,2017-07-24,Cluster 30,30
25521,2017-07-24,Cluster 31,37
25522,2017-07-24,Cluster 32,66
25523,2017-07-24,Cluster 33,34
25524,2017-07-24,Cluster 34,49
25525,2017-07-24,Cluster 35,19
25526,2017-07-24,Cluster 36,6
25527,2017-07-24,Cluster 37,20
25528,2017-07-24,Cluster 38,37
25529,2017-07-24,Cluster 39,58
25530,2017-07-24,Cluster 4,967
25531,2017-07-24,Cluster 41,11
25532,2017-07-24,Cluster 42,13
25533,2017-07-24,Cluster 43,9
25534,2017-07-24,Cluster 44,9
25535,2017-07-24,Cluster 45,2446
25536,2017-07-24,Cluster 46,7
25537,2017-07-24,Cluster 5,1533
25538,2017-07-24,Cluster 6,3739
25539,2017-07-24,Cluster 7,779
25540,2017-07-24,Cluster 8,5388
25541,2017-07-24,Cluster 9,1147
25542,2017-07-25,Cluster 1,800
25543,2017-07-25,Cluster 10,83
25544,2017-07-25,Cluster 11,125
25545,2017-07-25,Cluster 12,161
25546,2017-07-25,Cluster 13,142
25547,2017-07-25,Cluster 14,289
25548,2017-07-25,Cluster 15,503
25549,2017-07-25,Cluster 16,13
25550,2017-07-25,Cluster 17,167
25551,2017-07-25,Cluster 18,381
25552,2017-07-25,Cluster 19,113
25553,2017-07-25,Cluster 2,706
25554,2017-07-25,Cluster 20,114
25555,2017-07-25,Cluster 21,471
25556,2017-07-25,Cluster 22,97
25557,2017-07-25,Cluster 23,214
25558,2017-07-25,Cluster 24,41
25559,2017-07-25,Cluster 25,1476
25560,2017-07-25,Cluster 26,1103
25561,2017-07-25,Cluster 27,390
25562,2017-07-25,Cluster 28,24
25563,2017-07-25,Cluster 29,5
25564,2017-07-25,Cluster 3,568
25565,2017-07-25,Cluster 30,31
25566,2017-07-25,Cluster 31,26
25567,2017-07-25,Cluster 32,50
25568,2017-07-25,Cluster 33,33
25569,2017-07-25,Cluster 34,65
25570,2017-07-25,Cluster 35,14
25571,2017-07-25,Cluster 36,17
25572,2017-07-25,Cluster 37,30
25573,2017-07-25,Cluster 38,31
25574,2017-07-25,Cluster 39,61
25575,2017-07-25,Cluster 4,1163
25576,2017-07-25,Cluster 40,3
25577,2017-07-25,Cluster 41,7
25578,2017-07-25,Cluster 42,8
25579,2017-07-25,Cluster 43,5
25580,2017-07-25,Cluster 44,4
25581,2017-07-25,Cluster 45,3099
25582,2017-07-25,Cluster 46,7
25583,2017-07-25,Cluster 5,1870
25584,2017-07-25,Cluster 6,4424
25585,2017-07-25,Cluster 7,869
25586,2017-07-25,Cluster 8,6465
25587,2017-07-25,Cluster 9,1546
25588,2017-07-26,Cluster 1,880
25589,2017-07-26,Cluster 10,101
25590,2017-07-26,Cluster 11,166
25591,2017-07-26,Cluster 12,205
25592,2017-07-26,Cluster 13,172
25593,2017-07-26,Cluster 14,311
25594,2017-07-26,Cluster 15,507
25595,2017-07-26,Cluster 16,17
25596,2017-07-26,Cluster 17,157
25597,2017-07-26,Cluster 18,362
25598,2017-07-26,Cluster 19,101
25599,2017-07-26,Cluster 2,782
25600,2017-07-26,Cluster 20,86
25601,2017-07-26,Cluster 21,441
25602,2017-07-26,Cluster 22,101
25603,2017-07-26,Cluster 23,228
25604,2017-07-26,Cluster 24,32
25605,2017-07-26,Cluster 25,1742
25606,2017-07-26,Cluster 26,1421
25607,2017-07-26,Cluster 27,413
25608,2017-07-26,Cluster 28,21
25609,2017-07-26,Cluster 29,4
25610,2017-07-26,Cluster 3,621
25611,2017-07-26,Cluster 30,31
25612,2017-07-26,Cluster 31,37
25613,2017-07-26,Cluster 32,42
25614,2017-07-26,Cluster 33,41
25615,2017-07-26,Cluster 34,45
25616,2017-07-26,Cluster 35,19
25617,2017-07-26,Cluster 36,12
25618,2017-07-26,Cluster 37,28
25619,2017-07-26,Cluster 38,25
25620,2017-07-26,Cluster 39,46
25621,2017-07-26,Cluster 4,1191
25622,2017-07-26,Cluster 40,2
25623,2017-07-26,Cluster 41,8
25624,2017-07-26,Cluster 42,6
25625,2017-07-26,Cluster 43,2
25626,2017-07-26,Cluster 44,11
25627,2017-07-26,Cluster 45,3491
25628,2017-07-26,Cluster 46,3
25629,2017-07-26,Cluster 5,1808
25630,2017-07-26,Cluster 6,4686
25631,2017-07-26,Cluster 7,964
25632,2017-07-26,Cluster 8,7376
25633,2017-07-26,Cluster 9,1633
25634,2017-07-27,Cluster 1,942
